"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","D.precedence.measurement.ID","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious"
41495,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5981)","40","woody","2TM",NA,"Betula spp., Populus spp., Pinus tabuliformis","stand.density","NI",9,NA,9,NA,9,887,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9555, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41497,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5979)","23","woody","2TB",NA,"Betula spp., Quercus spp.","stand.density","NI",9,NA,9,NA,9,1100,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9550, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41499,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5979)","23","woody","2TB",NA,"Betula spp., Quercus spp.","stand.density","NI",9,NA,9,NA,9,1100,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9551, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41501,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5982)","27","woody","2TB",NA,"Betula spp., Quercus spp., Tilia tuan","stand.density","NI",9,NA,9,NA,9,2119,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9556, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41503,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5982)","27","woody","2TB",NA,"Betula spp., Quercus spp., Tilia tuan","stand.density","NI",9,NA,9,NA,9,2119,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9557, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41505,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5983)","45","woody","2TDB",NA,"Carpinus turczaninowii Hance","stand.density","NI",9,NA,9,NA,9,472,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9558, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41507,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5983)","45","woody","2TDB",NA,"Carpinus turczaninowii Hance","stand.density","NI",9,NA,9,NA,9,472,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9559, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41509,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5977)","40","woody","2TEN",NA,"Pinus bungeana","stand.density","NI",9,NA,9,NA,9,884,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9546, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41511,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5977)","40","woody","2TEN",NA,"Pinus bungeana","stand.density","NI",9,NA,9,NA,9,884,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9547, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41513,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5976)","50","woody","2TB",NA,"Quercus wutaishabcia","stand.density","NI",9,NA,9,NA,9,1860,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9544, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41515,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5976)","50","woody","2TB",NA,"Quercus wutaishabcia","stand.density","NI",9,NA,9,NA,9,1860,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9545, site.id #4761",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41517,"Sandu Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4829)","15","woody","2TEN",NA,"Pinus massoniana","stand.density","NI",9,NA,9,NA,9,1277,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9560, site.id #4762",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41519,"Sandu Shanxi ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4829)","15","woody","2TEN",NA,"Pinus massoniana","stand.density","NI",9,NA,9,NA,9,1277,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9561, site.id #4762",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41521,"Sandu Shanxi 1","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4839)","46","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,2039,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9562, site.id #4763",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41523,"Sandu Shanxi 1","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4839)","46","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,2039,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9563, site.id #4763",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41525,"Sandu Shanxi 2","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4844)","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,835,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9564, site.id #4764",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41527,"Sandu Shanxi 2","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4844)","30","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,835,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9565, site.id #4764",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41529,"Sandu Shanxi 3","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4854)","15","woody","2TDB",NA,"Betula spp.","stand.density","NI",9,NA,9,NA,9,2726,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9566, site.id #4765",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41531,"Sandu Shanxi 3","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4854)","15","woody","2TDB",NA,"Betula spp.","stand.density","NI",9,NA,9,NA,9,2726,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9567, site.id #4765",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41533,"Sandu Shanxi 4","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4873)","40","woody","2TB",NA,"Quercus spp.","stand.density","NI",9,NA,9,NA,9,941,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9568, site.id #4766",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41535,"Sandu Shanxi 4","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4873)","40","woody","2TB",NA,"Quercus spp.","stand.density","NI",9,NA,9,NA,9,941,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9569, site.id #4766",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41537,"Sandu Shanxi 5","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4875)","20","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,1990,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9570, site.id #4767",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41539,"Sandu Shanxi 5","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4875)","20","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,1990,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9571, site.id #4767",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41541,"Sandu Shanxi 6","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4876)","50","woody","2TB",NA,"Quercus spp.","stand.density","NI",9,NA,9,NA,9,289,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9572, site.id #4768",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41543,"Sandu Shanxi 6","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4876)","50","woody","2TB",NA,"Quercus spp.","stand.density","NI",9,NA,9,NA,9,289,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9573, site.id #4768",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41545,"Sandu Shanxi 7","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4880)","60","woody","2TDB",NA,"Populus spp.","stand.density","NI",9,NA,9,NA,9,143,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9574, site.id #4769",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41547,"Sandu Shanxi 7","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4880)","60","woody","2TDB",NA,"Populus spp.","stand.density","NI",9,NA,9,NA,9,143,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9575, site.id #4769",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41549,"Sandu Shanxi 8","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4885)","36","woody","2TDB",NA,"Populus spp.","stand.density","NI",9,NA,9,NA,9,724,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9576, site.id #4770",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41551,"Sandu Shanxi 8","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4885)","36","woody","2TDB",NA,"Populus spp.","stand.density","NI",9,NA,9,NA,9,724,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9577, site.id #4770",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41553,"Sandu Shanxi 9","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4886)","50","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,272,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9578, site.id #4771",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41555,"Sandu Shanxi 9","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4886)","50","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,272,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9579, site.id #4771",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41557,"Sandu Shanxi 10","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4891)","25","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,1767,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9580, site.id #4772",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41559,"Sandu Shanxi 10","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4891)","25","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,1767,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9581, site.id #4772",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41561,"Sandu Shanxi 11","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4905)","40","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,981,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9582, site.id #4773",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41563,"Sandu Shanxi 11","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 4905)","40","woody","NAC",NA,NA,"stand.density","NI",9,NA,9,NA,9,981,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9583, site.id #4773",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41565,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5223)","50","woody","2TDB",NA,"Acer pictum","stand.density","NI",9,NA,9,NA,9,35,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9600, site.id #4774",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41567,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5223)","50","woody","2TDB",NA,"Acer pictum","stand.density","NI",9,NA,9,NA,9,35,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9601, site.id #4774",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41569,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5215)","50","woody","2TDB",NA,"Acer sinense","stand.density","NI",9,NA,9,NA,9,5,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9584, site.id #4774",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41571,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5215)","50","woody","2TDB",NA,"Acer sinense","stand.density","NI",9,NA,9,NA,9,5,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9585, site.id #4774",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
41573,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration (GROA plot.id 5232)","20","woody","2TDB",NA,"Betula luminifera H. Winkl.","stand.density","NI",9,NA,9,NA,9,160,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"2","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part","Cook-Patton_2020_mcap","GROA measurement.id #9618, site.id #4774",NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
