measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,Managementtype,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from,measurementID.v1,ForC_investigator
3226,Piste de Saint-Elie (ECEREX),Mature ,999,2TEB,NA,2TEB,nodata,O,ANPP_litterfall_2,NAC,NI,9,NI,9,NI,9,7.652694611,NI,NI,NI,"Plot D; average for 3 yr; 15 1 sq. m traps in the 0.25 m plot, which was on well-drained upland.  Collected every 2-4 wk.""Leaves, branches and twigs, flowers, fruits."". [MW note: ORNL subtracted the 16.5% total biomass in branches/twigs but I added it back in]. prim ref: Puig & DeLobelle 1988;  Lescure et al. 1983.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.3334/ORNLDAAC/616,Clark,2013,"NPP Tropical Forest: Consistent Worldwide Site Estimates, 1967-1999, R1. Dataset.",,2400,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3227,Piste de Saint-Elie (ECEREX),old-growth tropical forest.PSE,999,2TEB,NA,2TEB,nodata,UM,ANPP_litterfall_1,NAC,NA,9,1978.01.01,8,1981.01.01,8,7.89,60,NI,NI,prim ref: Puig et al. (1990),NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.5194/bg-7-43-2010,Chave,2010,Regional and seasonal patterns of litterfall in tropical South America,original study,15887,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3228,Piste de Saint-Elie (ECEREX),old-growth tropical forest.PSE,999,2TEB,NA,2TEB,nodata,UM,ANPP_foliage,NAC,NA,9,1978.01.01,8,1981.01.01,8,5.31,60,NI,NI,prim ref: Puig et al. (1990),NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.5194/bg-7-43-2010,Chave,2010,Regional and seasonal patterns of litterfall in tropical South America,original study,15960,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3229,Piste de Saint-Elie (ECEREX),old-growth tropical forest.PSE,999,2TEB,NA,2TEB,nodata,UM,ANPP_repro,NAC,NA,9,1978.01.01,8,1981.01.01,8,0.9,60,NI,NI,prim ref: Puig et al. (1990),NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.5194/bg-7-43-2010,Chave,2010,Regional and seasonal patterns of litterfall in tropical South America,original study,16025,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3230,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,Deadwood,NAC,NI,9,NI,9,NI,9,0,16,,,NA,min_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16153,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3231,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,Organic layer,NAC,NI,9,NI,9,NI,9,9.5,8,SE,1.7,Includes saplings < 1.30m in height,max_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16207,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3232,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,2.6,NI,NI,NI,trees only,min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16261,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3233,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,2.7,NI,NI,NI,"palms,lianas,herbaceous,trees",min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16315,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3234,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,C_root_total,NAC,NI,9,NI,9,NI,9,1.5,NI,NI,NI,calculated based on TAGC using equations by Cairns et al. 1997 and assuming roots have 49% C content,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16369,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3235,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,26.4,5,SE,26.4,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16423,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3236,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,44.5,10,SE,3.4,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16477,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3237,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,57.6,15,SE,4.5,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16531,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3238,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,74.8,20,SE,5.7,NA,depth,50,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16585,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3239,Pitahaya,Tropical Dry Forest recovery following pasture abandonment,9,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,117.1,25,SE,7.4,NA,depth,100,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16638,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3240,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,Deadwood,NAC,NI,9,NI,9,NI,9,0,16,,,NA,min_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16155,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3241,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,Organic layer,NAC,NI,9,NI,9,NI,9,13.3,8,SE,2.5,Includes saplings,max_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16209,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3242,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,19.7,NI,NI,NI,trees only,min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16263,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3243,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,19.8,NI,NI,NI,"palms,lianas,herbaceous,trees",min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16317,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3244,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,C_root_total,NAC,NI,9,NI,9,NI,9,3.7,NI,NI,NI,calculated based on TAGC using equations by Cairns et al. 1997 and assuming roots have 49% C content,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16371,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3245,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,28.7,5,SE,28.7,NA,depth,10,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16425,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3246,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,54.1,10,SE,3.6,NA,depth,20,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16479,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3247,Pocosol,Tropical Dry Forest recovery following pasture abandonment,10,2TDB,NA,2TDB,natgrazed,UM,SOC,NAC,NI,9,NI,9,NI,9,70.2,15,NI,NI,NA,depth,30,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16533,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3248,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_1_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,3.91,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3310,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3249,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_2_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,4.46,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3311,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3250,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_branch_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.55,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3312,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3251,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_foliage_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,2.54,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3313,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3252,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_repro_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.45,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3314,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3253,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_stem_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,1.37,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3315,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3254,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_woody_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,1.92,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3316,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3255,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_coarse root_C,249,NA,9,2003.01.01,8,2004.01.01,8,0.8,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3317,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3256,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_fine root_C,250,NA,9,2003.01.01,8,2004.01.01,8,1.06,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3318,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3257,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_root_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,1.14,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3319,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3258,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,C_ag,NAC,NA,9,2003.01.01,8,2004.01.01,8,138.1,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3320,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3259,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,C_foliage,NAC,NA,9,2003.01.01,8,2004.01.01,8,3.43,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3321,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3260,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,C_root_total,NAC,NA,9,2003.01.01,8,2004.01.01,8,15.47,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3322,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3261,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,NPP_1_C,251,NA,9,2003.01.01,8,2004.01.01,8,5.6,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3323,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3262,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,NPP_2_C,251,NA,9,2003.01.01,8,2004.01.01,8,5.85,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3324,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3263,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,NPP_3_C,251,NA,9,2003.01.01,8,2004.01.01,8,6.3,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3325,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3264,Podocarpus 1,UM,999,2TEB,NA,2TEB,nodata,UM,NPP_understory_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.35,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3326,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3265,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_1_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,3.34,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3327,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3266,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_2_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,3.79,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3328,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3267,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_branch_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.45,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3329,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3268,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_foliage_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,2.57,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3330,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3269,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_repro_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.21,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3331,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3270,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_stem_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,0.77,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3332,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3271,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,ANPP_woody_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,1.12,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3333,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3272,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_coarse root_C,249,NA,9,2003.01.01,8,2004.01.01,8,0.38,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3334,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3273,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_fine root_C,250,NA,9,2003.01.01,8,2004.01.01,8,1.5,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3335,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3274,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,BNPP_root_C,NAC,NA,9,2003.01.01,8,2004.01.01,8,1.88,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3336,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
3275,Podocarpus 2,UM,999,2TEB,NA,2TEB,nodata,UM,C_ag,NAC,NA,9,2003.01.01,8,2004.01.01,8,81.4,NI,NI,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1111/j.1365-2486.2010.02367.x,Moser,2011,Elevation effects on the carbon budget of tropical mountain forests (S Ecuador): the role of the belowground compartment,Luyssaert et al. 2007: database v3.3,3337,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
