"plot.ID","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.year","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
2346,"Tapajos,RP014","terra firma,5-8d TAP-02","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2347,"Tapajos,RP014","terra firma,9-12d TAP-03","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2348,"Terciopelo","Tropical Wet Forest recovery following pasture abandonment","NAC",2348.03,"NI",2348.02,"Initiation of post-disturbance cohort (natural)","NI",2348.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2349,"Teshio","clear-cut 13.7ha area","NAC",2349.01,"2003",2349.03,"Initiation of post-disturbance cohort (natural)","2003",2349.02,"Cut","100","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2350,"Teshio","mixed forest","NAC",0,"NI",0,"NI","NI",0,"NI",NA,"NI",0,0,2350.02,"Cut","<100%","1961",0,NA,NA,NA,0,0,0,0,0,0,0
2351,"Teshio","replant with hybrid larch","NAC",2351.01,"2003",2351.02,"Planted","2003.747945",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2352,"Tharandt 24","Managed","NAC",2352.01,"1976",2352.02,"Initiation of post-disturbance cohort (planted or natural)","1976",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2353,"Tharandt 42","Managed","NAC",2353.01,"1958",2353.02,"Initiation of post-disturbance cohort (planted or natural)","1958",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2354,"Tharandt 5","Managed, recently disturbed","NAC",2354.01,"1995",2354.02,"Initiation of post-disturbance cohort (planted or natural)","1995",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2355,"Tharandt 97","Managed","NAC",2355.01,"1903",2355.02,"Initiation of post-disturbance cohort (planted or natural)","1903",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2356,"Tharandt","Managed","NAC",2356.01,"1892",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2356.02,"Cut","30","2002.246575",0,NA,NA,NA,0,0,0,0,0,0,0
2357,"The Mega Rice Project, Block C","crop-free agricultural land","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2357.02,"Burned","<100%","NI",0,NA,NA,NA,0,0,0,2357.01,2357.03,0,0
2358,"The Mega Rice Project, Block C","drained clear-felled but regenerating forest","NAC",0,"NAC",2358.04,"Initiation of post-disturbance cohort (natural)","NI",2358.03,"Cut","100","NI",2358.02,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,2358.01,0,0,0
2359,"The Mega Rice Project, Block C","drained peat swamp forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2359.02,"Harvest","<100%","NI",0,NA,NA,NA,0,0,0,2359.01,0,0,0
2360,"The Mega Rice Project, Block C","homogeneous secondary forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2360.01,"Harvest","<100%","1995",0,NA,NA,NA,0,0,0,0,0,0,0
2361,"The Mega Rice Project, Block C","nondrained peat swamp forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2361.01,"Harvest","<100%","1990",0,NA,NA,NA,0,0,0,0,0,0,0
2362,"Thompson dry chronosequence d12","recently disturbed","NAC",2362.02,"1989",2362.03,"Initiation of post-disturbance cohort (natural)","1989",2362.01,"Burned","NAC","1989",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2363,"Thompson dry chronosequence d131","unmanaged","NAC",2363.02,"1870",2363.03,"Initiation of post-disturbance cohort (natural)","1870",2363.01,"Burned","NAC","1870",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2364,"Thompson dry chronosequence d20","Managed","NAC",2364.02,"1981",2364.03,"Initiation of post-disturbance cohort (natural)","1981",2364.01,"Burned","NAC","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2365,"Thompson dry chronosequence d37","unmanaged","NAC",2365.02,"1964",2365.03,"Initiation of post-disturbance cohort (natural)","1964",2365.01,"Burned","NAC","1964",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2366,"Thompson dry chronosequence d3","recently disturbed","NAC",2366.02,"1998",2366.03,"Initiation of post-disturbance cohort (natural)","1998",2366.01,"Burned","NAC","1998",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2367,"Thompson dry chronosequence d6","recently disturbed","NAC",2367.02,"1995",2367.03,"Initiation of post-disturbance cohort (natural)","1995",2367.01,"Burned","NAC","1995",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2368,"Thompson dry chronosequence d71","unmanaged","NAC",2368.02,"1930",2368.03,"Initiation of post-disturbance cohort (natural)","1930",2368.01,"Burned","NAC","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2369,"Thompson dry chronosequence","Picea marina - dry, well-drained soils","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2370,"Thompson NSA (NOAS)","NI","NAC",2370.01,"1941",2370.02,"Initiation of post-disturbance cohort (planted or natural)","1941",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2371,"Thompson NSA (NOBS)","unmanaged","NAC",2371.02,"1880",2371.03,"Initiation of post-disturbance cohort (natural)","1880",2371.01,"Burned","NAC","1880",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2372,"Thompson NSA (NOJP)","NI","NAC",2372.01,"1931",2372.02,"Initiation of post-disturbance cohort (planted or natural)","1931",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2373,"Thompson NSA (NYJP)","NI","NAC",2373.01,"1969",2373.02,"Initiation of post-disturbance cohort (planted or natural)","1969",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2374,"Thompson Seattle","plantation forest","NAC",2374.01,"1925",2374.02,"Planted","1925",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2375,"Thompson wet chronosequence w12","recently disturbed","NAC",2375.02,"1989",2375.03,"Initiation of post-disturbance cohort (natural)","1989",2375.01,"Burned","NAC","1989",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2376,"Thompson wet chronosequence w131","unmanaged","NAC",2376.02,"1870",2376.03,"Initiation of post-disturbance cohort (natural)","1870",2376.01,"Burned","NAC","1870",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2377,"Thompson wet chronosequence w20","recently disturbed","NAC",2377.02,"1981",2377.03,"Initiation of post-disturbance cohort (natural)","1981",2377.01,"Burned","NAC","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2378,"Thompson wet chronosequence w37","unmanaged","NAC",2378.02,"1964",2378.03,"Initiation of post-disturbance cohort (natural)","1964",2378.01,"Burned","NAC","1964",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2379,"Thompson wet chronosequence w3","recently disturbed","NAC",2379.02,"1998",2379.03,"Initiation of post-disturbance cohort (natural)","1998",2379.01,"Burned","NAC","1998",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2380,"Thompson wet chronosequence w6","recently disturbed","NAC",2380.02,"1995",2380.03,"Initiation of post-disturbance cohort (natural)","1995",2380.01,"Burned","NAC","1995",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2381,"Thompson wet chronosequence w71","unmanaged","NAC",2381.02,"1930",2381.03,"Initiation of post-disturbance cohort (natural)","1930",2381.01,"Burned","NAC","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2382,"Thompson wet chronosequence","Picea marina - wet, poorly drained soils","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2383,"Thong Pha Phum NF","dry evergreen forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2384,"Thong Pha Phum NF","mixed deciduous forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2385,"Thong Pha Phum NF","tropical rainforest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2386,"Thurston","Meterosideros forest.300-y","NAC",0,"NAC",2386.01,"Initiation of post-disturbance cohort (natural)","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2387,"Tianchi","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2388,"Tianshan","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2389,"Tiantong Fangyang Hill","human and typhoon disturbed Schima superba-Castanopsis carlesii forest","NAC",2389.01,"1951",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2389.02,"Major storm","<100%","NI",2389.03,"Harvest","<100%","NI",0,0,0,0,0,0,0
2390,"Tiogo T13","Tree and bush savanna recovery after clear-cut","1",2390.03,"1982",2390.02,"Initiation of post-disturbance cohort (natural)","1982",2390.01,"Cut","100","1982",0,0,2390.04,"Grazed","NI","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2391,"Tiputini 2","terra firma TIP-02","0.8",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2392,"Tiputini 3","seasonally flooded TIP-03","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2393,"Tirimbina","Tropical Wet Forest recovery following pasture abandonment","NAC",2393.03,"NI",2393.02,"Initiation of post-disturbance cohort (natural)","NI",2393.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2394,"Toa Baja experiment station","Casuarina + Eucalyptus","0.0768",2394.05,"1989.665753",2394.06,"Planted","1989.665753",2394.04,"Burned","100","NI",2394,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2395,"Toa Baja experiment station","Casuarina + Eucalyptus: Casuarina specific","0.0768",2395.05,"1989.665753",2395.06,"Planted","1989.665753",2395.04,"Burned","100","NI",2395,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2396,"Toa Baja experiment station","Casuarina + Eucalyptus: Eucalyptus specific","0.0768",2396.05,"1989.665753",2396.06,"Planted","1989.665753",2396.04,"Burned","100","NI",2396,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2397,"Toa Baja experiment station","Casuarina + Leucaena","0.0768",2397.05,"1989.665753",2397.06,"Planted","1989.665753",2397.04,"Burned","100","NI",2397,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2398,"Toa Baja experiment station","Casuarina + Leucaena: Casuarina specific","0.0768",2398.05,"1989.665753",2398.06,"Planted","1989.665753",2398.04,"Burned","100","NI",2398,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2399,"Toa Baja experiment station","Casuarina + Leucaena: Leucaena specific","0.0768",2399.05,"1989.665753",2399.06,"Planted","1989.665753",2399.04,"Burned","100","NI",2399,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2400,"Toa Baja experiment station","Casuarina equisetifolia","0.0768",2400.05,"1989.665753",2400.06,"Planted","1989.665753",2400.04,"Burned","100","NI",2400,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2401,"Toa Baja experiment station","Eucalyptus + Leucaena","0.0768",2401.05,"1989.665753",2401.06,"Planted","1989.665753",2401.04,"Burned","100","NI",2401,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2402,"Toa Baja experiment station","Eucalyptus + Leucaena: Eucalyptus specific","0.0768",2402.05,"1989.665753",2402.06,"Planted","1989.665753",2402.04,"Burned","100","NI",2402,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2403,"Toa Baja experiment station","Eucalyptus + Leucaena: Leucaena specific","0.0768",2403.05,"1989.665753",2403.06,"Planted","1989.665753",2403.04,"Burned","100","NI",2403,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2404,"Toa Baja experiment station","Eucalyptus robusta","0.0768",2404.05,"1989.665753",2404.06,"Planted","1989.665753",2404.04,"Burned","100","NI",2404,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2405,"Toa Baja experiment station","Leucaena leucocephala","0.0768",2405.05,"1989.665753",2405.06,"Planted","1989.665753",2405.04,"Burned","100","NI",2405,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2406,"Tomakomai Experimental Forest.Horonai stream basin","secondary forest","NAC",2406.01,"1954",2406.02,"Initiation of post-disturbance cohort (natural)","1954",0,"NAC","NAC","NAC",0,0,2406.03,"Major storm","<100%","1954",0,NA,NA,NA,0,0,0,0,0,0,0
2407,"Tomakomai National Forest","planted larch forest","NAC",2407.01,"1957",2407.02,"Planted","1957",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2408,"Tomsk 10","NI","NAC",2408.01,"1898",2408.02,"Initiation of post-disturbance cohort (planted or natural)","1898",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2409,"Tomsk 11","NI","NAC",2409.01,"1914",2409.02,"Initiation of post-disturbance cohort (planted or natural)","1914",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2410,"Tomsk 1","NI","NAC",2410.01,"1949",2410.02,"Initiation of post-disturbance cohort (planted or natural)","1949",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2411,"Tomsk 2","NI","NAC",2411.01,"1925",2411.02,"Initiation of post-disturbance cohort (planted or natural)","1925",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2412,"Tomsk 3","NI","NAC",2412.01,"1904",2412.02,"Initiation of post-disturbance cohort (planted or natural)","1904",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2413,"Tomsk 4","NI","NAC",2413.01,"1852",2413.02,"Initiation of post-disturbance cohort (planted or natural)","1852",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2414,"Tomsk 5","NI","NAC",2414.01,"1937",2414.02,"Initiation of post-disturbance cohort (planted or natural)","1937",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2415,"Tomsk 6","NI","NAC",2415.01,"1909",2415.02,"Initiation of post-disturbance cohort (planted or natural)","1909",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2416,"Tomsk 7","NI","NAC",2416.01,"1894",2416.02,"Initiation of post-disturbance cohort (planted or natural)","1894",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2417,"Tomsk 8","NI","NAC",2417.01,"1943",2417.02,"Initiation of post-disturbance cohort (planted or natural)","1943",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2418,"Tomsk 9","NI","NAC",2418.01,"1927",2418.02,"Initiation of post-disturbance cohort (planted or natural)","1927",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2419,"Tono","unmanaged","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2420,"Tranquilla","teak plantation","NAC",2420.02,"1979",2420.01,"Planted","1979",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2421,"Trento S1","Managed","NAC",2421.01,"1956",2421.02,"Initiation of post-disturbance cohort (planted or natural)","1956",0,"NAC","NAC","NAC",0,0,2421.03,"Harvest","NAC","1956",0,NA,NA,NA,0,0,0,0,0,0,0
2422,"Trento S2","NI","NAC",2422.01,"1957",2422.02,"Initiation of post-disturbance cohort (planted or natural)","1957",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2423,"Trento S3","NI","NAC",2423.01,"1932",2423.02,"Initiation of post-disturbance cohort (planted or natural)","1932",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2424,"Trento S4","NI","NAC",2424.01,"1951",2424.02,"Initiation of post-disturbance cohort (planted or natural)","1951",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2425,"Trento S5","NI","NAC",2425.01,"1941",2425.02,"Initiation of post-disturbance cohort (planted or natural)","1941",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2426,"Triangle site","plantation forest","NAC",2426.01,"1957",2426.02,"Planted","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2427,"Trocha Union 3","unmanaged upland tropical forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2428,"Trocha Union 4","unmanaged upland tropical forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2429,"Trocha Union 7","unmanaged upland tropical forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2430,"Trocha Union 8","unmanaged upland tropical forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2431,"Trounson Forest Reserve","Agathis australis mature forest","0.36",0,"NAC",2431.01,"Initiation of post-disturbance cohort (natural)","NI",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2432,"Tucuri","old-growth tropical forest.TUC","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2434,"Tumbarumba flux station (AU-Tum)","mature managed forest","NAC",2434.01,"1911",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2434.02,"Harvest","<100%","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2435,"Tura, right bank of Kochechum River","Larix gmelinii dominated mixed-age forest","0.1",2435.01,"1715",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,2435.02,"Burned","NAC","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2436,"Tura","natural regeneration after fire.Larix gmelinii forest","NAC",2436.03,"1899",2436.02,"Initiation of post-disturbance cohort (natural)","1899",2436.01,"Burned","100","1899",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2437,"Tura","natural regeneration after fire.Larix gmelinii forest C1","NAC",2437.01,"1717",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2437.02,"Burned","<100%","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2438,"Tura","natural regeneration after fire.Larix gmelinii forest W1","NAC",2438.03,"1898",2438.02,"Initiation of post-disturbance cohort (natural)","1898",2438.01,"Burned","100","1898",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2439,"Turkey Point Flux Station White Pine Chronosequence","white pine plantation.planted 1939","0.24",2439.03,"1939",2439.02,"Planted","1939",2439.01,"Cut","100","1939",0,0,2439.04,"Cut","<100%","1983",0,NA,NA,NA,0,0,0,0,0,0,0
2440,"Turkey Point Flux Station White Pine Chronosequence","white pine plantation.planted 1974","0.12",2440.03,"1974",2440.02,"Planted","1974",2440.01,"Cut","100","1974",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2441,"Turkey Point Flux Station White Pine Chronosequence","white pine plantation.planted 1989","0.12",2441.05,"1989",2441.04,"Planted","1989",2441.03,"Cut",NA,"1989",0,2441,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2442,"Turkey Point Flux Station White Pine Chronosequence","white pine plantation.planted 2002","0.12",2442.05,"2002",2442.04,"Planted","2002",2442.03,"Cut",NA,"1992",0,2442,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2443,"TUVA","Tropical Wet Forest recovery following pasture abandonment","NAC",2443.03,"NI",2443.02,"Initiation of post-disturbance cohort (natural)","NI",2443.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2444,"Uatuma","mature 'old growth' forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2445,"UDJ-01j_Udagaji","african tropical forest","0.25",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2446,"UDJ-02j_Udagaji","african tropical forest","0.25",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2447,"Ulu Segama FR","dipterocarp hill forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2448,"UMBS harvest and fire chronosequence","Managed.24-y since clear-cut and burn","NAC",2448.04,"1980",2448.03,"Initiation of post-disturbance cohort (natural)","1980",2448.02,"Burned","100","1980",2448.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2449,"UMBS harvest and fire chronosequence","Managed.50-y since clear-cut and burn","NAC",2449.04,"1954",2449.03,"Initiation of post-disturbance cohort (natural)","1954",2449.02,"Burned","100","1954",2449.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2450,"UMBS harvest and fire chronosequence","Managed.56-y since clear-cut and burn","NAC",2450.04,"1948",2450.03,"Initiation of post-disturbance cohort (natural)","1948",2450.02,"Burned","100","1948",2450.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2451,"UMBS harvest and fire chronosequence","Managed.6-y since clear-cut and burn","NAC",2451.04,"1998",2451.03,"Initiation of post-disturbance cohort (natural)","1998",2451.02,"Burned","100","1998",2451.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2452,"UMBS harvest and fire chronosequence","Managed.68-y since clear-cut and burn","NAC",2452.04,"1936",2452.03,"Initiation of post-disturbance cohort (natural)","1936",2452.02,"Burned","100","1936",2452.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2453,"University of Michigan Biological Station (UMBS)","secondary successional mixed northern hardwood forest","1.1",0,"NAC",2453.04,"Initiation of post-disturbance cohort (natural)","1900",2453.03,"Harvest","NI","1890",2453,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2454,"University of Michigan Biological Station (UMBS)","unmanaged","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,2454.01,"Cut","NAC","1880",2454.02,"Burned","NAC","1923",0,0,0,0,0,0,0
2455,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.18-y","NAC",2455.11,"1980",2455.1,"Initiation of post-disturbance cohort (natural)","1980",2455.09,"Cut","100","1980",2455,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2456,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.44-y","NAC",2456.09,"1954",2456.08,"Initiation of post-disturbance cohort (natural)","1954",2456.07,"Cut","100","1954",2456,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2457,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.50-y","NAC",2457.07,"1948",2457.06,"Initiation of post-disturbance cohort (natural)","1948",2457.05,"Cut","100","1948",2457,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2458,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.62-y","NAC",2458.05,"1936",2458.04,"Initiation of post-disturbance cohort (natural)","1936",2458.03,"Cut","100","1936",2458,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2459,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.87-y","NAC",2459.03,"1911",2459.02,"Initiation of post-disturbance cohort (natural)","1911",2459.01,"Burned","100","1911",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2460,"University of Michigan Biological Station Populus grandidentata chronosequence","Forest recovery following clear cut and prescribed burn.18-y","NAC",2460.11,"1980",2460.1,"Initiation of post-disturbance cohort (natural)","1980",2460.09,"Cut","100","1980",2460,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2461,"University of Michigan Biological Station Populus grandidentata chronosequence","Forest recovery following clear cut and prescribed burn.44-y","NAC",2461.09,"1954",2461.08,"Initiation of post-disturbance cohort (natural)","1954",2461.07,"Cut","100","1954",2461,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
