history.ID,sites.sitename,plot.name,plot.area,event.sequence,date,date.loc,hist.cat,hist.type,est.regrowth.assumed.same.year,level,units,percent.mortality,hist.notes,plothistory.ID.v1
2241.2,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,20,1994.246575,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.21,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,21,1994.246575,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.22,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,22,1994.246575,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.23,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,23,1994.246575,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.24,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,24,1994.246575,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.25,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,25,1995.246575,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.26,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,26,1995.246575,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.27,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,27,1995.246575,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.28,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,28,1995.246575,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.29,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,29,1995.246575,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.3,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,30,1995.246575,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.31,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,31,1995.246575,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.32,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,32,1996.248634,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.33,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,33,1996.248634,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.34,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,34,1996.248634,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.35,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,35,1996.248634,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.36,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,36,1996.248634,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.37,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,37,1996.248634,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2241.38,Southeast Tree Research and Education Site (SETRES),12 yr fertilized,NAC,38,1996.248634,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2242.01,Southeast Tree Research and Education Site (SETRES),12 yr irrigated,NAC,1,1985,8,Disturbance,Harvest,NA,NA,NA,100,harvest of previous natural longleaf pine (Pinus palustris) before planting,NA
2242.02,Southeast Tree Research and Education Site (SETRES),12 yr irrigated,NAC,2,1985,8,Regrowth,Planted,1,1260,plants ha-1,NA,mix of 10 improved North Carolina piedmont loblolly,NA
2242.03,Southeast Tree Research and Education Site (SETRES),12 yr irrigated,NAC,3,1985,8,Establishment,Establishment of oldest trees,1,1260,trees ha-1,NA,mix of 10 improved North Carolina piedmont loblolly,NA
2242.04,Southeast Tree Research and Education Site (SETRES),12 yr irrigated,NAC,4,1993.246575,7,Management,Irrigation,NA,NA,NA,NA,"Irrigation begain in spring 1993, suspended during dormant season (late Nov-Feb)",NA
2243.01,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,1,1985,8,Disturbance,Harvest,NA,NA,NA,100,harvest of previous natural longleaf pine (Pinus palustris) before planting,NA
2243.02,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,2,1985,8,Regrowth,Planted,1,1260,plants ha-1,NA,mix of 10 improved North Carolina piedmont loblolly,NA
2243.03,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,3,1985,8,Establishment,Establishment of oldest trees,1,1260,trees ha-1,NA,mix of 10 improved North Carolina piedmont loblolly,NA
2243.04,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,4,1992.248634,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.05,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,5,1992.248634,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.06,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,6,1992.248634,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.07,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,7,1992.248634,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.08,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,8,1992.248634,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.09,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,9,1992.248634,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.1,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,10,1992.248634,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.11,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,11,1993.246575,7,Management,Irrigation,NA,NA,NA,NA,"Irrigation begain in spring 1993, suspended during dormant season (late Nov-Feb)",NA
2243.12,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,12,1993.246575,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.13,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,13,1993.246575,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.14,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,14,1993.246575,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.15,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,15,1993.246575,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.16,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,16,1993.246575,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.17,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,17,1993.246575,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.18,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,18,1993.246575,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.19,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,19,1994.246575,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.2,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,20,1994.246575,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.21,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,21,1994.246575,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.22,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,22,1994.246575,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.23,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,23,1994.246575,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.24,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,24,1994.246575,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.25,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,25,1994.246575,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.26,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,26,1995.246575,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.27,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,27,1995.246575,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.28,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,28,1995.246575,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.29,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,29,1995.246575,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.3,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,30,1995.246575,7,Management,Fertilization_Mg,NA,29.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.31,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,31,1995.246575,7,Management,Fertilization_S,NA,41.8,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.32,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,32,1995.246575,7,Management,Fertilization_B,NA,0.78,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.33,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,33,1996.248634,7,Management,Fertilization_N,NA,117.2,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.34,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,34,1996.248634,7,Management,Fertilization_P,NA,29,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.35,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,35,1996.248634,7,Management,Fertilization_K,NA,67.4,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
2243.36,Southeast Tree Research and Education Site (SETRES),12 yr irrigated + fertilized,NAC,36,1996.248634,7,Management,Fertilization_Ca,NA,33.6,kg ha-1,NA,"Fertilizer applied annually. Through Dec 1996, fertilized treatments received a total of 586 kg N, 145 kg P, 337 kg K, 168 kg Ca, 146 kg Mg, 209 kg S, and 3.9 kg B per ha",NA
